user_id,age_band,province,registration_date,channel_preference,limit_configured,marketing_opt_in,self_excluded
U006017,56-65,Alicante,2024-12-30,retail,0,0,0
U006018,26-35,Valencia,2024-04-01,online,0,1,0
U006019,36-45,Almería,2023-12-29,online,1,1,0
U006020,18-25,Barcelona,2024-10-31,online,1,1,0
U006021,56-65,Valencia,2024-08-29,online,0,1,0
U006022,26-35,Valencia,2023-03-22,online,1,0,0
U006023,26-35,Valencia,2023-08-09,online,0,1,0
U006024,36-45,Granada,2023-07-10,online,1,1,0
U006025,46-55,Barcelona,2024-09-16,online,0,1,0
U006026,26-35,Barcelona,2023-06-20,online,1,1,0
U006027,36-45,Valencia,2023-08-10,online,1,1,0
U006028,36-45,Málaga,2024-01-14,online,0,1,0
U006029,26-35,Alicante,2023-02-25,retail,1,0,0
U006030,26-35,Barcelona,2024-12-02,online,1,1,0
U006031,36-45,Madrid,2023-12-25,online,0,1,0
U006032,26-35,Madrid,2023-05-20,retail,0,0,0
U006033,36-45,Alicante,2023-07-17,online,1,1,0
U006034,46-55,Almería,2024-08-05,retail,1,0,0
U006035,36-45,Málaga,2024-04-07,online,0,1,0
U006036,36-45,Valencia,2023-12-06,retail,0,1,0
U006037,26-35,Barcelona,2023-08-31,retail,1,1,0
U006038,46-55,Murcia,2024-10-19,retail,0,0,0
U006039,56-65,Barcelona,2024-07-17,retail,1,1,0
U006040,26-35,Granada,2024-06-08,retail,1,0,0
U006041,36-45,Almería,2023-11-22,online,0,1,0
U006042,56-65,Murcia,2024-12-17,online,1,1,0
U006043,26-35,Almería,2024-06-02,online,0,1,0
U006044,46-55,Alicante,2023-11-06,online,0,0,0
U006045,56-65,Madrid,2024-12-02,retail,1,1,0
U006046,56-65,Madrid,2024-10-15,online,0,1,0
U006047,18-25,Murcia,2024-06-24,retail,1,1,0
U006048,36-45,Valencia,2024-07-13,retail,0,0,0
U006049,56-65,Alicante,2023-11-06,online,1,1,0
U006050,26-35,Granada,2024-01-06,online,0,1,0
U006051,26-35,Málaga,2023-05-20,retail,0,0,0
U006052,18-25,Madrid,2024-03-10,online,0,1,0
U006053,36-45,Barcelona,2023-09-28,retail,0,1,0
U006054,18-25,Granada,2023-09-11,retail,0,0,0
U006055,26-35,Alicante,2024-11-23,online,0,1,0
U006056,36-45,Almería,2023-05-01,online,0,1,0
U006057,26-35,Málaga,2024-08-28,online,1,1,0
U006058,65+,Madrid,2023-07-25,retail,1,0,0
U006059,18-25,Valencia,2023-01-21,online,0,1,0
U006060,26-35,Granada,2023-01-30,online,1,1,0
U006061,26-35,Almería,2023-11-10,online,0,0,0
U006062,46-55,Barcelona,2023-11-28,online,0,0,0
U006063,26-35,Valencia,2023-08-22,online,0,0,0
U006064,18-25,Almería,2024-05-03,online,1,1,0
U006065,36-45,Málaga,2023-12-21,online,1,0,0
U006066,36-45,Granada,2023-02-24,retail,1,1,0
U006067,18-25,Murcia,2023-09-12,online,0,1,0
U006068,56-65,Murcia,2023-03-16,retail,1,0,0
U006069,18-25,Valencia,2023-02-15,online,0,0,0
U006070,26-35,Alicante,2023-06-02,retail,1,0,0
U006071,26-35,Valencia,2024-05-26,online,1,1,0
U006072,18-25,Barcelona,2024-05-23,retail,1,0,0
U006073,18-25,Murcia,2024-09-20,online,0,1,0
U006074,26-35,Barcelona,2024-07-06,retail,0,1,0
U006075,18-25,Murcia,2024-01-26,retail,0,1,0
U006076,46-55,Málaga,2023-08-17,online,1,1,0
U006077,26-35,Almería,2023-01-05,online,0,1,0
U006078,46-55,Barcelona,2024-04-17,online,0,1,0
U006079,26-35,Madrid,2023-07-31,retail,1,1,0
U006080,36-45,Almería,2023-07-02,retail,1,1,0
U006081,26-35,Alicante,2024-12-12,retail,0,1,0
U006082,26-35,Málaga,2023-05-08,online,0,1,0
U006083,46-55,Murcia,2023-01-24,retail,1,0,0
U006084,18-25,Barcelona,2024-11-24,retail,1,1,0
U006085,65+,Granada,2023-08-12,retail,0,1,0
U006086,36-45,Valencia,2023-10-15,online,1,1,0
U006087,56-65,Málaga,2023-03-01,retail,0,1,0
U006088,36-45,Alicante,2023-10-22,online,1,1,0
U006089,36-45,Valencia,2024-12-10,retail,0,1,0
U006090,18-25,Madrid,2024-05-21,retail,0,1,0
U006091,56-65,Alicante,2023-12-12,online,0,1,0
U006092,18-25,Málaga,2023-08-13,online,0,0,0
U006093,18-25,Alicante,2023-09-25,online,0,1,0
U006094,26-35,Alicante,2024-03-22,retail,1,1,0
U006095,65+,Barcelona,2023-07-05,retail,1,0,0
U006096,36-45,Granada,2023-04-21,online,0,0,0
U006097,56-65,Almería,2024-05-23,online,0,1,0
U006098,46-55,Madrid,2024-09-26,retail,1,0,0
U006099,18-25,Granada,2024-10-20,online,1,1,0
U006100,36-45,Málaga,2024-09-06,online,1,1,0
U006101,26-35,Granada,2024-01-23,online,0,0,0
U006102,36-45,Almería,2024-07-29,online,0,1,0
U006103,18-25,Granada,2024-11-07,online,0,0,0
U006104,56-65,Granada,2023-01-18,retail,1,1,0
U006105,36-45,Madrid,2023-10-28,online,0,1,0
U006106,36-45,Madrid,2023-05-30,retail,1,1,0
U006107,56-65,Granada,2024-12-28,online,0,0,0
U006108,46-55,Murcia,2024-11-09,online,1,1,0
U006109,26-35,Murcia,2024-08-08,online,1,1,0
U006110,36-45,Barcelona,2023-08-04,online,0,1,0
U006111,18-25,Alicante,2024-11-26,online,1,0,0
U006112,26-35,Granada,2023-01-22,online,1,1,0
U006113,26-35,Madrid,2023-05-18,retail,1,0,0
U006114,46-55,Málaga,2024-03-26,online,0,0,0
U006115,26-35,Granada,2024-08-01,retail,0,1,0
U006116,36-45,Almería,2024-10-07,online,0,1,0
U006117,26-35,Valencia,2023-08-08,retail,1,0,0
U006118,26-35,Almería,2023-10-13,online,1,1,0
U006119,36-45,Murcia,2023-11-29,online,0,0,0
U006120,36-45,Granada,2023-01-20,retail,1,1,0
U006121,26-35,Granada,2024-09-22,online,0,1,0
U006122,18-25,Alicante,2023-09-04,online,1,1,0
U006123,26-35,Murcia,2023-05-26,online,0,1,0
U006124,26-35,Granada,2023-10-26,online,0,0,0
U006125,26-35,Almería,2024-06-02,retail,0,0,0
U006126,36-45,Barcelona,2024-09-27,retail,1,0,0
U006127,18-25,Málaga,2023-06-07,online,0,1,0
U006128,65+,Granada,2023-05-07,online,0,0,0
U006129,18-25,Granada,2024-11-19,online,1,1,0
U006130,26-35,Murcia,2024-02-07,retail,1,1,0
U006131,36-45,Barcelona,2023-09-25,online,1,1,0
U006132,26-35,Madrid,2023-05-26,online,1,1,0
U006133,26-35,Valencia,2024-12-27,online,0,0,0
U006134,18-25,Alicante,2024-06-09,online,0,0,0
U006135,36-45,Granada,2023-06-09,online,1,1,0
U006136,36-45,Málaga,2023-03-08,retail,1,1,0
U006137,36-45,Granada,2023-05-26,online,0,0,0
U006138,26-35,Barcelona,2023-06-30,online,0,1,0
U006139,56-65,Madrid,2023-03-23,online,0,1,0
U006140,18-25,Barcelona,2023-06-17,online,0,1,0
U006141,26-35,Barcelona,2023-03-27,online,1,0,0
U006142,26-35,Alicante,2023-10-03,online,0,1,0
U006143,18-25,Málaga,2023-12-21,online,0,0,0
U006144,36-45,Murcia,2023-11-29,online,1,1,0
U006145,65+,Granada,2024-08-28,online,1,0,0
U006146,18-25,Almería,2023-07-05,online,1,1,0
U006147,46-55,Murcia,2024-10-09,retail,1,1,0
U006148,26-35,Madrid,2024-10-24,online,0,1,0
U006149,56-65,Valencia,2024-12-01,online,0,0,0
U006150,26-35,Alicante,2023-05-13,retail,1,1,0
U006151,56-65,Barcelona,2023-06-29,online,1,0,0
U006152,46-55,Granada,2024-03-31,online,0,0,0
U006153,36-45,Murcia,2023-04-13,online,0,1,0
U006154,18-25,Alicante,2023-03-04,retail,0,1,0
U006155,26-35,Almería,2023-02-23,online,0,1,0
U006156,26-35,Alicante,2024-03-18,online,0,1,0
U006157,26-35,Málaga,2024-08-10,retail,1,1,0
U006158,46-55,Alicante,2023-07-08,online,0,1,0
U006159,18-25,Murcia,2024-11-12,online,1,1,0
U006160,46-55,Málaga,2024-08-01,online,0,0,0
U006161,46-55,Valencia,2023-02-26,online,1,1,0
U006162,36-45,Barcelona,2023-10-25,retail,1,1,0
U006163,36-45,Valencia,2023-02-19,online,1,1,0
U006164,26-35,Málaga,2024-10-30,online,1,0,0
U006165,36-45,Almería,2024-06-26,online,0,1,0
U006166,26-35,Alicante,2024-05-16,retail,1,1,0
U006167,26-35,Málaga,2024-05-13,online,0,1,0
U006168,26-35,Almería,2023-07-28,online,1,1,0
U006169,36-45,Almería,2024-11-12,online,1,1,0
U006170,18-25,Valencia,2024-11-04,online,0,1,0
U006171,46-55,Valencia,2024-06-23,online,1,0,0
U006172,26-35,Valencia,2023-12-09,retail,1,1,0
U006173,36-45,Alicante,2023-02-04,online,0,1,0
U006174,46-55,Valencia,2023-01-21,online,0,1,0
U006175,65+,Granada,2023-04-11,retail,0,0,0
U006176,36-45,Barcelona,2024-03-10,online,1,1,0
U006177,46-55,Valencia,2024-08-05,online,1,0,0
U006178,46-55,Murcia,2024-11-23,retail,0,1,0
U006179,36-45,Valencia,2023-05-09,online,1,1,0
U006180,36-45,Almería,2023-07-21,online,1,1,0
U006181,36-45,Granada,2023-02-09,online,1,1,0
U006182,36-45,Granada,2024-12-23,online,0,0,0
U006183,26-35,Barcelona,2024-07-24,online,0,1,0
U006184,46-55,Alicante,2023-12-17,online,1,1,0
U006185,18-25,Granada,2024-02-25,online,0,1,0
U006186,46-55,Madrid,2024-02-15,online,0,1,0
U006187,18-25,Madrid,2023-07-05,online,0,1,0
U006188,18-25,Barcelona,2023-05-16,online,0,1,0
U006189,26-35,Madrid,2023-08-05,online,0,1,0
U006190,65+,Málaga,2023-06-30,online,1,0,0
U006191,56-65,Madrid,2024-02-11,online,0,1,0
U006192,36-45,Murcia,2023-08-13,retail,1,1,0
U006193,56-65,Málaga,2024-06-16,online,0,0,0
U006194,46-55,Granada,2024-02-19,retail,0,0,0
U006195,56-65,Granada,2024-01-24,retail,0,1,0
U006196,36-45,Barcelona,2024-11-25,online,0,1,0
U006197,56-65,Valencia,2023-08-24,online,0,0,0
U006198,46-55,Madrid,2024-04-08,retail,1,1,0
U006199,26-35,Madrid,2023-01-01,retail,0,1,0
U006200,26-35,Málaga,2024-06-21,retail,0,0,0
U006201,65+,Granada,2024-01-02,online,0,1,0
U006202,56-65,Murcia,2023-06-02,online,1,1,0
U006203,56-65,Granada,2023-01-02,retail,1,1,0
U006204,36-45,Alicante,2024-05-31,retail,0,1,0
U006205,26-35,Barcelona,2024-04-28,online,0,1,0
U006206,26-35,Valencia,2024-04-30,online,0,0,0
U006207,46-55,Murcia,2023-11-16,online,0,0,0
U006208,56-65,Madrid,2024-04-11,online,1,1,0
U006209,56-65,Valencia,2024-02-22,online,1,1,0
U006210,65+,Barcelona,2023-06-24,online,0,0,0
U006211,46-55,Murcia,2024-01-14,online,0,0,0
U006212,56-65,Almería,2024-01-11,online,1,1,0
U006213,26-35,Granada,2024-08-24,online,0,0,0
U006214,56-65,Barcelona,2023-11-13,retail,0,1,0
U006215,56-65,Valencia,2023-11-15,online,1,1,0
U006216,46-55,Granada,2024-12-19,online,1,1,0
U006217,36-45,Málaga,2024-10-14,retail,0,1,0
U006218,36-45,Barcelona,2023-06-26,online,0,0,0
U006219,18-25,Madrid,2024-10-26,online,1,1,0
U006220,36-45,Almería,2023-04-11,online,0,1,0
U006221,36-45,Málaga,2024-09-14,retail,0,0,0
U006222,46-55,Granada,2023-05-14,online,0,0,0
U006223,56-65,Barcelona,2023-11-07,online,1,0,0
U006224,18-25,Murcia,2024-12-19,online,0,1,0
U006225,18-25,Alicante,2023-03-12,online,1,1,0
U006226,36-45,Granada,2024-09-05,online,0,0,0
U006227,18-25,Valencia,2023-12-28,online,1,0,0
U006228,56-65,Alicante,2023-03-23,retail,1,0,0
U006229,36-45,Barcelona,2024-11-26,online,1,1,0
U006230,26-35,Almería,2024-02-05,online,0,0,0
U006231,36-45,Almería,2024-10-04,retail,0,1,0
U006232,46-55,Madrid,2024-09-26,retail,0,1,0
U006233,36-45,Barcelona,2023-01-11,online,1,1,0
U006234,56-65,Valencia,2023-07-13,retail,1,1,0
U006235,36-45,Málaga,2023-09-03,online,1,0,0
U006236,46-55,Alicante,2024-01-26,online,1,1,0
U006237,65+,Almería,2023-02-22,retail,1,0,0
U006238,26-35,Valencia,2023-10-11,retail,0,0,0
U006239,26-35,Alicante,2024-08-17,retail,0,1,0
U006240,26-35,Almería,2023-05-07,online,0,1,0
U006241,46-55,Almería,2024-05-26,online,0,1,0
U006242,56-65,Alicante,2023-12-03,retail,0,1,0
U006243,46-55,Granada,2023-02-21,online,1,1,0
U006244,26-35,Granada,2023-05-10,online,1,1,0
U006245,26-35,Granada,2023-04-13,online,1,1,0
U006246,46-55,Granada,2024-03-28,online,1,1,0
U006247,26-35,Barcelona,2023-03-05,retail,0,1,0
U006248,18-25,Alicante,2024-08-23,online,0,1,0
U006249,26-35,Barcelona,2024-08-11,online,0,0,0
U006250,56-65,Murcia,2023-02-28,online,0,0,0
U006251,18-25,Málaga,2024-10-10,online,0,1,0
U006252,56-65,Barcelona,2024-12-01,online,1,0,0
U006253,26-35,Alicante,2023-02-01,retail,0,1,0
U006254,36-45,Granada,2024-11-24,online,0,1,0
U006255,36-45,Alicante,2023-07-24,online,1,1,0
U006256,26-35,Murcia,2024-04-30,online,0,0,0
U006257,56-65,Madrid,2023-05-08,online,1,1,0
U006258,46-55,Murcia,2024-08-19,retail,1,0,0
U006259,56-65,Granada,2024-09-06,retail,1,1,0
U006260,18-25,Madrid,2024-12-15,online,0,0,0
U006261,36-45,Barcelona,2024-12-25,online,1,0,0
U006262,18-25,Madrid,2023-02-25,online,0,0,0
U006263,26-35,Murcia,2024-04-25,retail,0,1,0
U006264,46-55,Almería,2023-07-19,online,1,1,0
U006265,26-35,Madrid,2023-04-02,online,0,1,0
U006266,46-55,Barcelona,2023-04-19,online,1,1,0
U006267,26-35,Barcelona,2024-11-14,online,1,0,0
U006268,26-35,Málaga,2024-05-14,online,1,0,0
U006269,56-65,Alicante,2023-02-06,online,0,1,0
U006270,26-35,Murcia,2024-12-19,online,0,1,0
U006271,26-35,Almería,2024-08-12,online,0,0,0
U006272,18-25,Murcia,2023-08-14,online,1,1,0
U006273,26-35,Barcelona,2023-12-10,retail,0,0,0
U006274,36-45,Granada,2024-06-14,online,1,1,0
U006275,36-45,Valencia,2024-05-08,online,0,0,0
U006276,36-45,Murcia,2023-12-05,online,1,1,0
U006277,36-45,Barcelona,2024-01-10,retail,1,1,0
U006278,36-45,Madrid,2023-02-01,online,0,0,0
U006279,26-35,Alicante,2024-01-01,online,0,1,0
U006280,36-45,Madrid,2023-09-06,online,0,1,0
U006281,18-25,Barcelona,2023-07-28,online,1,1,0
U006282,36-45,Alicante,2023-07-16,online,1,1,0
U006283,26-35,Granada,2024-04-18,online,1,1,0
U006284,26-35,Málaga,2023-11-10,online,1,1,0
U006285,26-35,Almería,2023-11-07,retail,0,0,0
U006286,18-25,Málaga,2023-04-27,online,1,1,0
U006287,26-35,Málaga,2024-12-03,online,0,1,0
U006288,36-45,Granada,2023-06-13,online,0,1,0
U006289,26-35,Barcelona,2023-10-24,online,0,0,0
U006290,56-65,Madrid,2023-05-19,online,1,0,0
U006291,26-35,Alicante,2024-05-28,retail,1,1,0
U006292,36-45,Granada,2023-11-15,online,0,1,0
U006293,18-25,Granada,2023-10-29,online,0,1,0
U006294,18-25,Madrid,2024-09-30,online,0,1,0
U006295,36-45,Valencia,2024-07-08,online,0,0,0
U006296,18-25,Valencia,2024-01-15,online,0,1,0
U006297,46-55,Málaga,2023-12-09,retail,1,1,0
U006298,46-55,Almería,2024-12-01,online,1,1,0
U006299,36-45,Madrid,2024-11-29,online,0,1,0
U006300,65+,Alicante,2024-05-29,retail,1,0,1
U006301,65+,Granada,2024-07-08,online,0,1,0
U006302,26-35,Madrid,2024-10-18,retail,0,0,0
U006303,26-35,Granada,2024-12-04,online,0,1,0
U006304,56-65,Murcia,2023-03-02,retail,0,0,0
U006305,18-25,Murcia,2024-12-29,retail,0,1,0
U006306,36-45,Alicante,2024-05-28,online,1,0,0
U006307,46-55,Valencia,2024-03-08,online,0,0,0
U006308,46-55,Almería,2023-10-29,retail,0,0,0
U006309,26-35,Valencia,2023-09-03,online,0,1,0
U006310,18-25,Murcia,2024-08-10,online,0,0,0
U006311,36-45,Barcelona,2024-04-22,online,0,1,0
U006312,18-25,Barcelona,2023-05-27,online,0,1,0
U006313,18-25,Granada,2024-03-21,online,1,1,0
U006314,46-55,Valencia,2023-04-14,online,1,1,0
U006315,56-65,Málaga,2023-12-29,retail,1,1,0
U006316,36-45,Málaga,2024-03-01,online,0,1,0
U006317,26-35,Almería,2024-04-09,online,1,1,0
U006318,65+,Almería,2023-04-17,online,0,1,0
U006319,26-35,Madrid,2023-03-11,retail,1,0,0
U006320,46-55,Madrid,2023-07-08,online,0,1,0
U006321,18-25,Madrid,2024-03-19,online,0,1,0
U006322,46-55,Alicante,2024-11-11,online,1,1,0
U006323,18-25,Valencia,2024-07-22,online,0,0,0
U006324,46-55,Granada,2024-06-28,retail,0,1,0
U006325,46-55,Alicante,2023-08-30,online,1,0,0
U006326,36-45,Madrid,2023-03-23,online,1,1,0
U006327,36-45,Barcelona,2024-10-13,retail,1,0,0
U006328,36-45,Granada,2024-01-01,online,1,0,0
U006329,65+,Granada,2023-03-15,online,1,1,0
U006330,46-55,Almería,2024-01-26,retail,0,0,0
U006331,26-35,Murcia,2024-05-08,online,1,0,0
U006332,18-25,Alicante,2023-08-22,online,0,1,0
U006333,56-65,Madrid,2023-01-07,online,1,1,0
U006334,65+,Alicante,2024-03-29,online,1,1,0
U006335,46-55,Valencia,2023-01-30,online,0,1,0
U006336,36-45,Murcia,2023-11-12,online,1,1,0
U006337,26-35,Valencia,2024-08-25,retail,1,0,0
U006338,26-35,Barcelona,2024-12-30,online,0,0,0
U006339,46-55,Alicante,2023-09-28,online,1,0,0
U006340,65+,Barcelona,2023-01-15,online,0,0,0
U006341,18-25,Barcelona,2023-12-26,retail,0,1,0
U006342,26-35,Granada,2023-07-21,retail,0,1,0
U006343,26-35,Alicante,2024-10-13,retail,0,1,0
U006344,46-55,Alicante,2024-06-03,online,0,0,0
U006345,18-25,Alicante,2023-10-23,retail,1,1,0
U006346,36-45,Alicante,2024-07-10,retail,0,1,0
U006347,26-35,Málaga,2023-09-07,retail,1,0,0
U006348,56-65,Alicante,2024-01-16,online,1,0,0
U006349,26-35,Valencia,2024-11-04,online,1,1,0
U006350,26-35,Murcia,2023-05-27,retail,0,0,0
U006351,18-25,Granada,2023-08-17,online,1,1,0
U006352,36-45,Málaga,2024-10-08,online,0,1,0
U006353,26-35,Barcelona,2023-12-04,online,0,0,0
U006354,26-35,Barcelona,2023-08-21,online,0,0,0
U006355,36-45,Málaga,2023-01-28,online,0,1,0
U006356,36-45,Valencia,2023-11-02,online,0,1,0
U006357,18-25,Barcelona,2024-01-01,retail,0,1,0
U006358,46-55,Valencia,2023-10-24,online,0,1,0
U006359,36-45,Alicante,2023-07-22,retail,1,1,0
U006360,26-35,Madrid,2023-09-27,retail,0,1,0
U006361,26-35,Valencia,2024-04-13,online,1,0,0
U006362,26-35,Málaga,2024-10-12,online,0,0,0
U006363,18-25,Alicante,2024-04-19,online,1,1,0
U006364,18-25,Alicante,2024-04-16,online,1,0,0
U006365,36-45,Málaga,2024-08-19,retail,0,0,0
U006366,18-25,Murcia,2023-05-01,online,1,1,0
U006367,56-65,Barcelona,2023-08-08,online,0,0,0
U006368,36-45,Granada,2023-02-06,online,0,1,0
U006369,26-35,Barcelona,2023-09-13,online,0,0,0
U006370,26-35,Alicante,2024-12-30,online,0,1,0
U006371,36-45,Almería,2023-08-29,online,0,1,0
U006372,36-45,Almería,2024-09-19,online,0,1,0
U006373,26-35,Murcia,2023-03-04,online,1,0,0
U006374,36-45,Madrid,2023-12-02,online,0,0,0
U006375,18-25,Madrid,2023-09-14,retail,1,1,0
U006376,56-65,Almería,2023-05-28,online,0,0,0
U006377,26-35,Barcelona,2023-09-29,retail,1,1,0
U006378,56-65,Granada,2024-04-20,online,0,1,0
U006379,36-45,Murcia,2023-12-24,retail,1,1,0
U006380,26-35,Alicante,2024-09-08,online,0,1,0
U006381,18-25,Valencia,2024-10-22,retail,0,1,0
U006382,26-35,Barcelona,2023-12-18,retail,1,1,0
U006383,18-25,Granada,2024-12-17,retail,1,1,0
U006384,46-55,Murcia,2023-02-22,online,0,0,0
U006385,36-45,Alicante,2023-07-21,retail,0,1,0
U006386,18-25,Barcelona,2023-11-01,retail,1,1,0
U006387,36-45,Granada,2024-03-01,retail,1,1,0
U006388,18-25,Granada,2024-02-03,online,0,1,0
U006389,18-25,Valencia,2024-02-19,retail,0,1,0
U006390,18-25,Murcia,2024-10-16,retail,0,1,0
U006391,18-25,Alicante,2023-07-22,online,0,1,0
U006392,36-45,Alicante,2024-08-19,online,0,0,0
U006393,26-35,Barcelona,2024-02-12,online,0,0,0
U006394,36-45,Murcia,2023-12-25,online,1,0,0
U006395,36-45,Almería,2023-08-07,retail,0,1,0
U006396,56-65,Granada,2023-08-10,online,0,1,0
U006397,18-25,Málaga,2023-10-11,online,0,1,0
U006398,18-25,Granada,2024-07-11,online,0,0,0
U006399,18-25,Valencia,2023-12-15,online,0,1,0
U006400,46-55,Almería,2023-04-23,online,0,1,0
U006401,36-45,Valencia,2024-07-08,online,1,1,0
U006402,36-45,Barcelona,2024-04-29,online,0,1,0
U006403,46-55,Murcia,2024-11-23,retail,0,1,0
U006404,65+,Madrid,2024-01-22,online,1,1,0
U006405,26-35,Murcia,2024-04-22,online,1,1,0
U006406,36-45,Málaga,2023-12-16,retail,0,1,0
U006407,26-35,Barcelona,2024-05-11,online,1,1,0
U006408,36-45,Valencia,2023-11-15,retail,0,1,0
U006409,26-35,Barcelona,2023-04-11,online,0,1,0
U006410,26-35,Barcelona,2024-12-21,online,1,0,0
U006411,36-45,Valencia,2024-06-09,retail,1,1,0
U006412,65+,Barcelona,2024-03-20,online,1,1,0
U006413,26-35,Valencia,2023-12-18,online,0,1,0
U006414,18-25,Almería,2024-06-03,online,0,1,0
U006415,18-25,Alicante,2023-04-03,retail,0,1,0
U006416,46-55,Barcelona,2023-08-27,online,1,1,0
U006417,26-35,Murcia,2023-04-02,online,1,1,0
U006418,56-65,Málaga,2023-01-16,retail,0,0,0
U006419,36-45,Alicante,2024-07-05,online,0,0,0
U006420,56-65,Almería,2023-06-15,retail,1,1,0
U006421,26-35,Granada,2024-08-30,online,0,0,0
U006422,36-45,Madrid,2024-10-22,online,1,1,0
U006423,26-35,Barcelona,2023-05-04,online,1,0,0
U006424,65+,Granada,2024-06-01,online,1,1,0
U006425,36-45,Murcia,2023-12-03,online,0,0,0
U006426,26-35,Barcelona,2024-11-01,online,1,0,0
U006427,56-65,Málaga,2023-12-20,retail,1,0,0
U006428,56-65,Barcelona,2023-10-04,online,1,1,0
U006429,36-45,Almería,2023-08-04,online,1,0,0
U006430,26-35,Madrid,2024-10-21,online,1,1,0
U006431,26-35,Málaga,2023-06-15,retail,1,1,0
U006432,26-35,Madrid,2024-08-27,online,1,0,0
U006433,18-25,Valencia,2023-05-22,online,1,0,0
U006434,36-45,Valencia,2024-04-14,retail,1,0,0
U006435,18-25,Málaga,2023-11-26,online,0,1,0
U006436,18-25,Málaga,2023-03-18,retail,1,1,0
U006437,46-55,Valencia,2023-04-02,online,1,0,0
U006438,18-25,Madrid,2023-07-25,online,0,0,0
U006439,26-35,Almería,2024-07-13,retail,1,1,0
U006440,36-45,Valencia,2024-06-16,online,0,0,0
U006441,36-45,Barcelona,2023-05-30,online,1,1,0
U006442,36-45,Granada,2023-12-14,retail,0,1,0
U006443,36-45,Granada,2023-03-12,retail,0,1,0
U006444,18-25,Madrid,2024-06-06,retail,1,1,0
U006445,26-35,Murcia,2024-08-02,online,1,1,0
U006446,26-35,Málaga,2024-10-14,retail,0,1,0
U006447,56-65,Barcelona,2024-10-08,online,0,0,0
U006448,36-45,Valencia,2023-09-04,online,1,1,0
U006449,26-35,Almería,2023-07-05,retail,0,1,0
U006450,46-55,Granada,2024-10-16,retail,0,0,0
U006451,18-25,Almería,2023-04-17,online,1,0,0
U006452,36-45,Murcia,2023-02-13,online,0,1,0
U006453,18-25,Málaga,2023-08-18,online,0,1,0
U006454,46-55,Madrid,2024-07-09,retail,0,1,0
U006455,18-25,Granada,2024-05-21,retail,0,0,0
U006456,36-45,Granada,2024-12-21,retail,0,1,0
U006457,36-45,Madrid,2023-09-20,online,1,0,0
U006458,46-55,Málaga,2023-07-21,retail,1,1,0
U006459,26-35,Murcia,2023-10-04,retail,0,0,0
U006460,56-65,Málaga,2024-07-25,retail,1,0,0
U006461,26-35,Alicante,2023-06-06,retail,1,1,0
U006462,56-65,Alicante,2024-11-22,online,0,1,0
U006463,46-55,Granada,2024-01-10,retail,0,1,0
U006464,36-45,Murcia,2024-07-25,retail,0,1,0
U006465,18-25,Granada,2024-08-26,online,0,1,0
U006466,26-35,Almería,2023-12-16,retail,0,1,0
U006467,46-55,Barcelona,2024-06-25,online,1,1,0
U006468,26-35,Málaga,2023-09-24,online,0,0,0
U006469,46-55,Murcia,2024-08-14,retail,0,1,0
U006470,26-35,Almería,2024-08-24,online,0,1,0
U006471,18-25,Valencia,2024-02-18,online,0,1,0
U006472,26-35,Madrid,2023-06-09,online,1,1,0
U006473,46-55,Murcia,2024-12-09,retail,1,1,0
U006474,18-25,Almería,2024-11-22,online,0,1,0
U006475,26-35,Murcia,2024-03-28,retail,0,0,0
U006476,46-55,Madrid,2024-12-19,online,1,1,0
U006477,18-25,Madrid,2024-01-03,retail,0,1,0
U006478,46-55,Barcelona,2023-10-02,online,0,1,0
U006479,18-25,Almería,2023-12-03,retail,1,1,0
U006480,46-55,Alicante,2023-02-03,online,0,1,0
U006481,26-35,Barcelona,2024-02-05,online,0,1,0
U006482,26-35,Murcia,2024-05-01,online,1,1,0
U006483,65+,Madrid,2023-03-21,online,1,1,0
U006484,26-35,Alicante,2023-07-06,online,0,1,0
U006485,36-45,Alicante,2024-06-10,online,1,1,0
U006486,65+,Barcelona,2024-08-02,online,1,1,0
U006487,36-45,Granada,2024-12-20,online,0,1,0
U006488,26-35,Barcelona,2023-07-04,retail,0,1,0
U006489,26-35,Barcelona,2024-09-06,online,0,1,0
U006490,26-35,Alicante,2023-05-06,online,0,1,0
U006491,56-65,Alicante,2023-04-06,online,0,1,0
U006492,36-45,Barcelona,2024-06-16,online,0,0,0
